,Date of Creation,Content,hashtags,User
975,2023-04-09 23:21:09+00:00,"@AFTVMedia Cringe F.C. When/if Man City lift the trophy over Arsenal, ask Pep what's his favorite color.",N/A,heartskippedbt
976,2023-04-09 23:21:08+00:00,9 point gap heading into city game pls @Arsenal 🙏🏾,N/A,ZionSt3
977,2023-04-09 23:21:01+00:00,@Arsenal Very poor substitutions made today by Arteta.,N/A,MOHAMME44168443
978,2023-04-09 23:20:57+00:00,"@diariocasalgame The mimic, Doors ou Arsenal",N/A,SemNikito
979,2023-04-09 23:20:57+00:00,"Chris Sutton: Arsenal star Granit Xhaka’s act of stupidity brought Liverpool to life : INTERNEWSCAST

https://t.co/SiW1gnjnbS",N/A,Internewscast1
980,2023-04-09 23:20:56+00:00,@wxyndm No way youve ate more fish curry in the last 10mins (500 bowls) than Arsenal will have PLs by the end of the season (0) https://t.co/yMfhsz9pHo,N/A,Azrei17
981,2023-04-09 23:20:54+00:00,"City is a shark in the water...and Arsenal, a bleeding prey. It will hurt but it is what it is. https://t.co/bkWt2qydmP",N/A,_justbeinGeorge
982,2023-04-09 23:20:49+00:00,"@Num4n03 @Arsenal4LLL @AFCmiti @ltarsenal “They’ve pulled our pants at our ground…” so what? If you watched Arsenal vs Brentford away, then Arsenal against the same team at home, you surely can’t think an away win translates to an easy home win",N/A,DownTheLine92
983,2023-04-09 23:20:48+00:00,We definitely need Arsenal to win this league. Proper club,N/A,Delaness_9
984,2023-04-09 23:20:48+00:00,When I was watching Liverpool n Arsenal n thiago came on I was watching him play and I just thought in terms of playing football it’s so easy for him he don’t have to try to much to be good at it,N/A,mckenzieat2
985,2023-04-09 23:20:45+00:00,"@BlessedUtd Arsenal need to win the league imo, can't have city match our 3 in a row and have the ground work to possibly beat it",N/A,Conor0724
986,2023-04-09 23:20:44+00:00,Arsenal are in my veins man.. I keep replaying certain moments of todays match in my head. This title race is getting too too tense! Today was 2 points dropped.. idc if it’s ‘Anfield’. Liverpool are crap rn and we should’ve won 😔. Need a miracle now for this title,N/A,DottyLD
987,2023-04-09 23:20:44+00:00,I #VoteBassi for @MLS Player of the Matchday!,['VoteBassi'],LeeOh91
988,2023-04-09 23:20:42+00:00,@sohaiby @UTDTrey When did Arsenal become Leeds United,N/A,Dan_Chiazor
989,2023-04-09 23:20:42+00:00,"@AFTVMedia @ItsRobbieLyle regardless of what happens, I've never been prouder of any @Arsenal team than this one. What a squad, what a coach and what mentality that we possess",N/A,ThirstyCitizen
990,2023-04-09 23:20:38+00:00,@DrakeDB7 @Cheeezre @Sorhanblade Source: I made it up,N/A,Arsenal92224884
991,2023-04-09 23:20:36+00:00,"@talkSPORT Don’t need fans like him tbh any real arsenal fan still believes it can be done 
COYG!",N/A,goonerdieard
992,2023-04-09 23:20:35+00:00,matchday. 1% chance 99% faith COYB https://t.co/OGDY41pqRV,N/A,ftbl_nb
993,2023-04-09 23:20:35+00:00,@Natembeya_G One of the reasons why Arsenal is not winning 😥,N/A,oketchevans_
994,2023-04-09 23:20:35+00:00,@BParryKaufmann @alice_radley The pin should go in the arsenal at that rate.,N/A,BrianTorri
995,2023-04-09 23:20:31+00:00,@baba_yegahh The most dominate team in Europe is Napoli 🤦🏻‍♂️.You haven’t played a single UCL game in how long?No wonder Arsenal lot get bantered so much.Your best season in how long and what have you won?,N/A,B4nk2Y
996,2023-04-09 23:20:31+00:00,"@RobGutmann @The_Mighty_Mojo Yeah but why aren't we winning, arsenal were miles behind us Last season they haven't had champions league in years,we are in most finals and yet we are meant to be happy that we should of won.come on ffs call out the owners",N/A,lovilmj
997,2023-04-09 23:20:28+00:00,@ltarsenal It was a penalty.. not suppose to be a penalty but they give that kind of foul all the time in Epl not because it's arsenal. Defender should just get use to it .I don't know who made such rule but a rule is a rule,N/A,Harnelkey
998,2023-04-09 23:20:26+00:00,"@AbduljalaalMusa @Ibnwalee Generally,  arsenal, City  and Manchester United  are collecting  at anfield. Even though  arsenal got a point  today. They lost 6 of their  last matches at anfield.",N/A,mukhtarnura4
999,2023-04-09 23:20:25+00:00,"Lmao Arsenal draw and everyone goes ""this is the Premier league"" or ""this is why PL is the best league in the world"" stfu nah this match shows again how corrupted the Premier league really is. The teams the officials the Premier league people are all against...
#PremierLeague",['PremierLeague'],iCHz18
1000,2023-04-09 23:20:24+00:00,"Very poor choice of subs by Arteta. Maybe he should have subbed Martinelli, Xhaka and White. Martinelli didn't look sharp towards the end and the other two were on a yellow.",N/A,TheArsenalWay9
1001,2023-04-09 23:20:23+00:00,"The energy of Arsenal fans should be upbeat and optimistic. Only positive energy will see us through. Lets all do our utmost best to feed off of the positives and give it back to the team, that's what got us here...",N/A,AfricaGooners
1002,2023-04-09 23:20:14+00:00,"Beyond disappointed,losing is part of the game but we didn’t show up today especially the right side 🤦🏾‍♂️our players went in a shell in the 2nd half and luckily we came out with a point 🙏🏾  #OnToTheNext #OneGameAtTime #Arsenal #gooners #bounceback 😤","['OnToTheNext', 'OneGameAtTime', 'Arsenal', 'gooners', 'bounceback']",ha55anabdi
1003,2023-04-09 23:20:10+00:00,@Bravemind__ You deserve all the love my baby girl ❤️❤️,N/A,Rebekah_6565
1004,2023-04-09 23:20:09+00:00,The passion I have for Arsenal is hate lol... and why is Chelsea not included?😭 https://t.co/iHZnLppuJv,N/A,3skxr9o
1005,2023-04-09 23:20:07+00:00,Almost a 24 hour day trip completed following The Arsenal and would do it all again❤️🤍 get me back to Dublin &amp; LOI🔜 https://t.co/pQsCAuZeL0,N/A,feeneyliam98
1006,2023-04-09 23:19:59+00:00,@UPYOURARSENAL04 And that's just about it for arsenal this season.  A title winning team doesn't drop 2 points after leading 2 nil,N/A,micheal_prinz
1007,2023-04-09 23:19:56+00:00,@neo_DBL thought arsenal was gonna win,N/A,SanKage70
1008,2023-04-09 23:19:56+00:00,"Stop.. stopppp.... don't lie 😭

Trying so hard to be a non-believer but aaaaaaa",N/A,ArsenalSquid
1009,2023-04-09 23:19:53+00:00,Happy Easter y’all!!!,N/A,ArsenalGreek13
1010,2023-04-09 23:19:51+00:00,"@premierleague I'm a true united fan, but I think Arsenal takes this one 🏆",N/A,cornelius18_04
1011,2023-04-09 23:19:47+00:00,I always knew arsenal would bottle the league even though I want them to win and it’s almost imminent now.,N/A,willpufc
1012,2023-04-09 23:19:46+00:00,"@size32waist nah i can’t lie i’m happy salah missed, if liverpool equalised that early i think arsenal would have scored a winner 🤣",N/A,strawhatsosah
1013,2023-04-09 23:19:45+00:00,@Gooner_GAWA Every fucking decision today is a slight on Arsenal.,N/A,MND1oo
1014,2023-04-09 23:19:45+00:00,"@Morris_Monye Please don’t, Pep is a mentality monster, most of the Arsenal players have not been exposed to this kind of pressure before",N/A,victordozzy
1015,2023-04-09 23:19:44+00:00,"check arsenal update log soon, you might see something cool",N/A,TDS_Sandy
1016,2023-04-09 23:19:37+00:00,"@Olu_Jumob @Tosin_T_Abiola There is another outcome: you guys win it! The ball is entirely in Arsenal's court. 
Wole is becoming emotional about this trophy. Abi sho ti bet ni?",N/A,aaslateef
1017,2023-04-09 23:19:34+00:00,Pundit says official who elbowed player in Liverpool Arsenal game must be banned https://t.co/SOvFU3izKi,N/A,TheParadiseNg
1018,2023-04-09 23:19:26+00:00,"The Difference
This was the nickname we gave to the best goalkeeper on Pro Evolution Soccer back in the day. 

Aaron Ramsdale aka The Difference",N/A,TheArsenal_Show
1019,2023-04-09 23:19:25+00:00,@premierleague Arsenal,N/A,Humphreymils
1020,2023-04-09 23:19:25+00:00,Arsenal bottling the league https://t.co/Kpn4RNHXPZ,N/A,smurt132
1021,2023-04-09 23:19:20+00:00,"@sportingshina @Acealumniglobal Pls consider me sir, followed 

I will be able to put fiod on the table for my daughter tomorrow to survive the day 🙏🙏 https://t.co/F7ytYrN6TO",N/A,ArsenalBabygirl
1022,2023-04-09 23:19:19+00:00,"One of my favourite Arsenal jerseys, Adidas has done a great job for us.",N/A,__JayBee00
1023,2023-04-09 23:19:19+00:00,@lifeispish @laura_woodsy I am a fan of TAA and I have only seen the highlights on MOTD but to me it was retaliation on Xaka so should have been a red. Not an Arsenal fan BTW,N/A,tierney_ken
1024,2023-04-09 23:19:18+00:00,"@IshaqKai 😭😭 the fact that our teams are United, Arsenal and Liverpool makes it even funnier",N/A,Darkseidisnt
1025,2023-04-09 23:19:17+00:00,LAMPARD returns to Wolves defeat at Molineux | Matchday Unseen https://t.co/dQU8x12r8p #CFC,['CFC'],ChelseaForum
1026,2023-04-09 23:19:16+00:00,@porcelainlyricz @Cheeezre @Sorhanblade Nozawa is a goat though and that's facts,N/A,Arsenal92224884
1027,2023-04-09 23:19:15+00:00,"@grassrootsrefJa @jimmy_neutron11 @RealSPrime @FAspokesperson @NFFC @Wolves @premierleague Or Martinellis poor pass in the dying seconds that cost arsenal 2 points and likely the title.

Or Jesus missing the goal from a yard out.

Mistakes happen. For every goal there has to be, somewhere, a mistake by somebody. 

But only errors by refs must not be tolerated.",N/A,sussexfootball6
1028,2023-04-09 23:19:14+00:00,@FelixJohnston_ No wonder you dont know where the game will be btn Arsenal and Chelsea. Poor football knowledge.,N/A,Apuuli_Royal
1029,2023-04-09 23:19:13+00:00,"@MartinelliAFC1 Brighton, Brentford, arsenal all depends on how the CL games go as well as they have to play a lot more than you",N/A,Joestainess
1030,2023-04-09 23:19:06+00:00,Mighty proud of this team @Arsenal,N/A,samchez7
1031,2023-04-09 23:19:00+00:00,@tiredharv @armzzotf what a premier league trophy that is for arsenal in your lifetime mate,N/A,LuqyGotGot
1032,2023-04-09 23:18:57+00:00,@Arsenal @gabrieljesus9 Then we bottled it. Not acceptable.,N/A,olisanwizu
1033,2023-04-09 23:18:53+00:00,@LuckyStarLord @Cheeezre @Sorhanblade Puberty does not exist in shounen anime,N/A,Arsenal92224884
1034,2023-04-09 23:18:51+00:00,@_Riddxck The funny part is how they rest all players only to unleash them against Arsenal as if it was a UCL final. Faking a penalty and missing it. Celebrating a draw at home. How you go low that fast?,N/A,AAyanso
1035,2023-04-09 23:18:51+00:00,@UtdEIIis I don't want arsenal to bottle the league,N/A,BlackPrince398
1036,2023-04-09 23:18:50+00:00,My thoughts on the aftermath of Liverpool Arsenal...,N/A,HOUSTON_LD
1037,2023-04-09 23:18:46+00:00,@DanielRegha @Arsenal Did you see what the ref was doing to us? Not protecting our players from Liverpool rough play?,N/A,andybrace54
1038,2023-04-09 23:18:44+00:00,How are arsenal winning the league hahaha they've been battered by a team with jones and henderson in midfield,N/A,JoshLFC_6
1039,2023-04-09 23:18:35+00:00,@LBLFC_ If arsenal win it dwarfs what we did,N/A,LFCJJ23
1040,2023-04-09 23:18:34+00:00,@Nthat1le @Arsenal These lot are supporting their city rivals they are a confused bunch.,N/A,LordMntungwa
1041,2023-04-09 23:18:32+00:00,@MysteryJKing @Arsenal @LFC Arsenal 2-1 Liverpool,N/A,GnzXavier
1042,2023-04-09 23:18:29+00:00,"@WallStreetSilv While I think Macron is a twat, I agree on this one, European security can't be dependent on whoever the US puts in the White House, US is too unstable. Europe needs to be able to defend itself and needs an independent energy policy along with a very large nuclear arsenal.",N/A,radicalcntrist
1043,2023-04-09 23:18:26+00:00,"@TrueGooner5 @1989Dayle @Damien85884635 @Carra23 Im an arsenal fan, and to be fair their spending hasn't really been extragavent yet.",N/A,AbuAbu79795102
1044,2023-04-09 23:18:26+00:00,@fkeyamo By 12:17am😂. Shea na obidients de give you headache or na arsenal?,N/A,_Ebukaobi
1045,2023-04-09 23:18:21+00:00,Hope my boy @pradaswagg08 have a safe trip to Japan with @Tru_ARSENAL,N/A,Child233
1046,2023-04-09 23:18:10+00:00,Woj censored “fuck” but kept “bitch” 😂😂😂,N/A,intheKCmix
1047,2023-04-09 23:17:56+00:00,@Mazz258 @konowatashiga @Sorhanblade Let's just like both,N/A,Arsenal92224884
1048,2023-04-09 23:17:56+00:00,"LORDS COSTUMES 

RAP AID YFC 
ST ALOYSUIS BOYS 🟢 
ARSENAL FC 
EBBSFLEET UNITED 
WATFORD FC 
UNITED STATES 🇺🇸 
ENFIELD RANGERS 
ENFIELD &amp; HARINGEY 
ST IGNATIUS PRIMARY 
MH💥",N/A,Lordspeedz
1049,2023-04-09 23:17:53+00:00,"Arsenal are only six points clear with a game in hand. Really for Arsenal pinch sweat, wait so many years, really hope Gunners can win the title https://t.co/0DisrMxq4z",N/A,JokerCCA
1050,2023-04-09 23:17:49+00:00,Step 1 to lazy Arsenal analysis - Blame Holding for everything.,N/A,SamHoleAFC
1051,2023-04-09 23:17:48+00:00,@WrathNajiib @TrollFootball No one cares about that record if it means Arsenal winning the league. We want Arsenal’s tears,N/A,Melory286
1052,2023-04-09 23:17:48+00:00,Arsenal only play 30mins of the game vs Liverpool,N/A,Em_Mozay
1053,2023-04-09 23:17:47+00:00,@_kehindehassan @IwalesinMoses Instead of you to pray for Arsenal.,N/A,HEZRAHELKAZ
1054,2023-04-09 23:17:46+00:00,"@FrancisFriz Tbh, I think it is being blown outta proportion. I can't speak to the Arsenal players' mentality but I think Arsenal trying to ""hold"" at 2-0 with 60 minutes to go had more to do with the result than the crowd reaction. The Arsenal press all of a sudden disappeared.",N/A,Alzohora
1055,2023-04-09 23:17:43+00:00,@SW689908 If we can survive Liverpool gloating then I'm sure we'll be fine with Arsenal for a few weeks,N/A,minhajnizam88
1056,2023-04-09 23:17:40+00:00,@MartinelliAFC1 Bro I’m not sure now. Arsenal fuck.. my birthday up,N/A,DannyAFCTV
1057,2023-04-09 23:17:37+00:00,"If Arendelle is the size of Greater Toronto, then Queen Elsa's power is roughly equivalent to Arendelle having a multi-thousand-nuke arsenal under the sole control of an emotionally unstable and poorly socialized 18-year-old.",N/A,marshmat
1058,2023-04-09 23:17:35+00:00,"@StudgeLFC_ @weekagojoe @afcAlexXXX @xGPhilosophy We should’ve won man but then Arsenal could’ve too if Martinelli could actually pass a ball, what a game end to end",N/A,Safwan9_7
1059,2023-04-09 23:17:34+00:00,@benny_vieira Arsenal fan,N/A,_hfj10
1060,2023-04-09 23:17:34+00:00,Pundit says official who elbowed player in Liverpool Arsenal game must be banned: https://t.co/84BstyEbuS,N/A,ArsenalNewsApp
1061,2023-04-09 23:17:34+00:00,Arsenal will bounce back but we need better management of games: https://t.co/pVqwseWDG9,N/A,ArsenalNewsApp
1062,2023-04-09 23:17:32+00:00,"Just start him in our remaining PL games bar Arsenal (unless he earns that start)
Sterling Pulisic and Mudryk haven't been great
Ziyech has been phased out basically
So might as well",N/A,tjeed_t
1063,2023-04-09 23:17:31+00:00,Xhaka triggered something in him that half never seen Trent with that hunger,N/A,Arsenalian66
1064,2023-04-09 23:17:26+00:00,@YassuchY @lnstantFoot Liverpool-Real &gt; Liverpool-Arsenal en 2023 comme match,N/A,Emir_De_Lad
1065,2023-04-09 23:17:19+00:00,@TeamCRonaldo LOL he wants Arsenal announce him and he Arsenal announce him after leaving from Man United 😁😁😁😁😂😂😂,N/A,PhyoZayYyar
