,Date of Creation,Content,hashtags,User
938,2023-03-19 23:07:21+00:00,"10 games to go. 10 cup finals, 10 heart attacks, 10 more Trossard assists, 10 clean sheets, 10 more VAR screw ups, 10 more wins, 10 more pizzas, 10 red bulls, 10 kebabs, 10 crushed limbs, 10 more memories, life as an Arsenal fan. 🙏 #Believe #scoreguy #KeepTheFaith #therunin…","['Believe', 'scoreguy', 'KeepTheFaith', 'therunin']",nassersatti_NS
939,2023-03-19 23:07:12+00:00,@gabimartinelli @Arsenal My g u know ❤️❤️❤️,N/A,Arsenalswissfan
940,2023-03-19 23:07:10+00:00,@kevlaryo Think mum had her reception in Hoxton community hall,N/A,JohnAylott7
941,2023-03-19 23:07:10+00:00,@TristanEnever @NBUafc @MrStephenHowson Because Arsenal fans love to project their own insecurities into united… that 8-2 sits FIRMLY in their memory banks lol,N/A,StyYiy
942,2023-03-19 23:07:01+00:00,@Manchester_Red0 @ThePutin @premierleague @Arsenal Most sane and intelligent manure fan,N/A,SwftChaos
943,2023-03-19 23:06:58+00:00,"@DaleyAFC @YankeeGunner @btsportfootball @KimKardashian For all the Kim K jokes, you better believe the pictures of her with her kids in full Arsenal kits are gonna be on every slideshow when our commercial team negotiates with sponsors",N/A,taymour_23
944,2023-03-19 23:06:56+00:00,"28ªJornada- Premier League🏴󠁧󠁢󠁥󠁮󠁧󠁿
Nottingham Forest 1-2 Newcastle
Southampton 3-3 Tottenham
Wolves 2-4 Leeds
Brentford 1-1 Leicester City
Aston Villa 3-0 Bournemouth
Chelsea 2-2 Everton
Arsenal 4-1 Crystal Palace

Adiados:
Liverpool - Fulham
Brighton - Man. United
Man. City - West Ham https://t.co/GfqW6e6rfk",N/A,FootballNius
945,2023-03-19 23:06:55+00:00,I’ll become a zhang hao akgae the same way I was a eunsang solo stan,N/A,renjunhc
946,2023-03-19 23:06:54+00:00,and I’ll be one of them https://t.co/tSIFNUkbQE,N/A,renjunhc
947,2023-03-19 23:06:47+00:00,@dildocosta @winningtheleagu @GaryLineker @BukayoSaka87 @Arsenal @theofficialfwa If you had eyes you wouldn't be putting Kane and Rashford anywhere near Saka 😂,N/A,FmCatenaccio
948,2023-03-19 23:06:42+00:00,"Imagine.....Arsenal, Barcelona, Napoli and Dortmund winning the their leagues respectively. That will be so mad",N/A,niideeppod
949,2023-03-19 23:06:39+00:00,@The10th__ Lol stop being a hater bro and that was Palace fans too. BTW Klopp wants to give a new contract to Milner..think you should be embarrassed about that more than Arsenal celebrating the wins..,N/A,Goonerz4k
950,2023-03-19 23:06:38+00:00,"Loool you'll think they own they club. When you can't handle it, the word is LEAVE... Napoli are cooking rn tbf",N/A,bigchilli_1
951,2023-03-19 23:06:36+00:00,"@UcheObadike @justsociety4all Have you ever thought of basic economics that requires the market to be closer to the demand?, What's the total numbers of vehicles in the east to that of the west?",N/A,Adeyanjubayomi
952,2023-03-19 23:06:35+00:00,@ongodiatyron Nothing will give me joy if Madrid wins the champions league again and Arsenal lift the EPL,N/A,Lmc_89
953,2023-03-19 23:06:31+00:00,@lucmarqs1 @realmilgrauu arsenal 🤏,N/A,DetecHops
954,2023-03-19 23:06:31+00:00,@karandhar89 @KD__14 @MaccaSport @nr147 I will not accept mediocrity mate. You may as well support Arsenal or Tottenham. We are Chelsea. The best Club in London,N/A,trilionit
955,2023-03-19 23:06:28+00:00,@Arsenal @Yayasanogoal22 This Sanogo guy sha,N/A,odyszn
956,2023-03-19 23:06:23+00:00,@Arsenal KT should just stay with us,N/A,MbodzePatricia
957,2023-03-19 23:06:22+00:00,I wish that our arsenal players can keep on fighting up to the end of the season and they keep the togetherness in the team https://t.co/y4gQplGNfx,N/A,ByaruhangaNass5
958,2023-03-19 23:06:20+00:00,@Dubziee_7 Tbf Luiz was terrible in Arsenal,N/A,DAdikpewun
959,2023-03-19 23:06:19+00:00,"@WiggyWWFC The home games are key here, only Forest away is what you’d call winnable. Six pointers against Palace and Everton are very important. Need to hope Arsenal have already won or lost the league by the final game too.",N/A,CliveHill77
960,2023-03-19 23:06:17+00:00,@gabimartinelli @Arsenal Not even for Real Madrid?,N/A,BlacYoke
961,2023-03-19 23:06:17+00:00,@josh_bfc Didn’t watch the game… what was on field decision,N/A,ollie_adler
962,2023-03-19 23:06:10+00:00,Arsenal fans are so cringe saying it’s a blessing in disguise being knocked out of the Europa league. They got humiliated at home.  Accept it.,N/A,UnitedStan01
963,2023-03-19 23:06:09+00:00,@gabimartinelli @DaddyDrex4 @Arsenal Keep it up Gabi with those goals,N/A,jacmeister
964,2023-03-19 23:06:01+00:00,@irelandsocshirt The away kit better be better,N/A,007LovesArsenal
965,2023-03-19 23:06:00+00:00,"Arsenal have become the first team in English football history to win 𝗡𝗜𝗡𝗘 London derbies in a single league season 👀

London is 🔴 https://t.co/KlT4R0WVhL",N/A,livescore
966,2023-03-19 23:05:51+00:00,@GaryLineker @BukayoSaka87 @Arsenal @theofficialfwa You are a treasure @GaryLineker ! I am glad you are back to MOTD 😁,N/A,DanielGulti
967,2023-03-19 23:05:46+00:00,@beechy81 😂😂😂 don’t remember ever seeing that.,N/A,GazzaArsenal
968,2023-03-19 23:05:45+00:00,"@kevlaryo Good times 
Mum said Pitfield school were called Pitfield Pisspots  😂",N/A,JohnAylott7
969,2023-03-19 23:05:44+00:00,Ffs the Arsenal comps this season are gonna have me listening to 1000 years un-ironically,N/A,YankeeGunner
970,2023-03-19 23:05:42+00:00,Little 1v4 https://t.co/JjLFQKCK1U,N/A,SilenceArsenal
971,2023-03-19 23:05:42+00:00,"William Saliba will be out for several weeks with a back issue. 🇫🇷🔴 [@lequipe]

#Arsenal #AFC https://t.co/J5l80l5odz","['Arsenal', 'AFC']",ClockEndNews
972,2023-03-19 23:05:33+00:00,"Drinking beer and listening to this guy read me all types of @Arsenal stats, life is good. https://t.co/29ICHT4irH",N/A,LadyStromas
973,2023-03-19 23:05:32+00:00,@Arsenal @RobHolding95 Monster performance 🔥🔥,N/A,Sugamite2
974,2023-03-19 23:05:31+00:00,@kenp4ch1 Year of the underdogs foreal.....someone somewhere is about to win a lot of money especially if they have Dortmund and Arsenal too by any chance,N/A,niideeppod
975,2023-03-19 23:05:23+00:00,"I’m so glad that arsenal are winning, imagine being a Mercedes and arsenal fan if arsenal were still 6th 😬",N/A,lukeytylr
976,2023-03-19 23:05:07+00:00,If Sancho was at Arsenal he'd have at least 10PL assists by now. He's good he just needs the right system and players around him which we are getting,N/A,MiroUTD
